anchor_gene,ptb_gene,mean_mmd_distance,std_mmd_distance,data_size,mmd_sigma
non-targeting,C9orf78,0.37080265542719726,0.006007820288843034,192,1500
non-targeting,MRPS35,0.3798357369460203,0.0029458233640587113,192,1500
non-targeting,NELFCD,0.3863998493659393,0.005649680017147753,192,1500
non-targeting,TRMT112,0.40541401202272204,0.005658047149437722,192,1500
non-targeting,UROD,0.3716098637215659,0.0020300361329198746,192,1500
non-targeting,DCTN3,0.3800004117791839,0.012421085095148719,192,1500
non-targeting,UBE2L3,0.37282436958271464,0.004894250999396266,192,1500
non-targeting,TIMM9,0.3736778489854618,0.004975795111618422,192,1500
non-targeting,RPL5,0.4400485743575297,0.021318833770377507,192,1500
non-targeting,BAP1,0.39603382026141726,0.009817328316993414,192,1500
non-targeting,ZW10,0.37079738230462733,0.004547567866406729,192,1500
non-targeting,PSMB6,0.4200490503299679,0.024408328085044714,192,1500
non-targeting,MAD2L2,0.3703154035723379,0.00546130834945487,192,1500
non-targeting,CCT2,0.432411239647027,0.007734285613888765,192,1500
non-targeting,USP5,0.3769874535772344,0.006180093630906297,192,1500
non-targeting,WBP1L,0.37055436659344493,0.003721809620126448,192,1500
non-targeting,ABCB7,0.37886498027568005,0.006001167482498048,192,1500
non-targeting,C1QTNF4,0.3705737945840702,0.0036661301360771193,192,1500
non-targeting,TTK,0.4523258612123142,0.02577334446394824,192,1500
non-targeting,SPC25,0.4991848715559712,0.03610789721057581,192,1500
non-targeting,CCDC137,0.37281138231199645,0.0029311052207276517,192,1500
non-targeting,SOD2,0.371470029705359,0.0060209944897753115,192,1500
non-targeting,RNF40,0.3902180976300671,0.013047583141379496,192,1500
non-targeting,KIAA1143,0.36960639196829853,0.0036880681991553637,192,1500
non-targeting,URB2,0.37536642647032054,0.004180065235767657,192,1500
non-targeting,MFAP1,0.46294671889468925,0.03481469108209297,192,1500
non-targeting,DCTN1,0.37956615956208745,0.011657214778607997,192,1500
non-targeting,NEDD8,0.4318396251591756,0.012150863055875571,192,1500
non-targeting,GOLGA6L1,0.3698410398052179,0.0018545422895772745,192,1500
non-targeting,CNN2,0.36748722559316077,0.006102401402707297,192,1500
non-targeting,TRAPPC4,0.36902538404209345,0.0051751587368961535,192,1500
non-targeting,PNISR,0.37615103891891427,0.008729003659127018,192,1500
non-targeting,NPB,0.37064999533469883,0.0025250266118512143,192,1500
non-targeting,DRG1,0.3716513635168625,0.0029693150223041,192,1500
non-targeting,NDUFS5,0.36901872305112676,0.006391257524144324,192,1500
non-targeting,EMC3,0.36436319581265253,0.003484319904737059,192,1500
non-targeting,UBE2H,0.37263325538750564,0.003391022921658191,192,1500
non-targeting,SRCAP,0.3727083983101383,0.004480962962096597,192,1500
non-targeting,PDCD5,0.3737300564455804,0.0058620389606168655,192,1500
non-targeting,CWF19L2,0.4208727158076618,0.02701928520501064,192,1500
non-targeting,RAC1,0.3714700489462906,0.0029538752101438545,192,1500
non-targeting,MRPL24,0.38247452304555346,0.006755369144367489,192,1500
non-targeting,SACM1L,0.36983849288340315,0.002512458421437104,192,1500
non-targeting,JMJD6,0.3737321806904697,0.006676470125020339,192,1500
non-targeting,EMC7,0.36875704021513656,0.0038661788533085615,192,1500
non-targeting,NDUFB8,0.3761589843731725,0.006569887157972214,192,1500
non-targeting,TMEM258,0.3754665964511498,0.003896308945576081,192,1500
non-targeting,NAA35,0.3714824358463731,0.00545090212129725,192,1500
non-targeting,RAN,0.378506592581096,0.006916842679567354,192,1500
non-targeting,EARS2,0.37599654879559635,0.004501714039881653,192,1500
non-targeting,CDC6,0.4019391782124999,0.01128549476217453,192,1500
non-targeting,MRPL19,0.38595387961155714,0.006694310711603967,192,1500
non-targeting,MTBP,0.39417611478070586,0.01005059220186892,160,1500
non-targeting,SNRNP48,0.4110115412277519,0.005940723813765958,160,1500
non-targeting,ACIN1,0.36927751515662666,0.006062102762702044,160,1500
non-targeting,NOMO3,0.3728368636774834,0.006180310426624076,160,1500
non-targeting,THOC2,0.47280623933207594,0.012525933324797414,160,1500
non-targeting,TUBD1,0.36835778332931135,0.006091087571200726,160,1500
non-targeting,CA5A,0.37007464193431205,0.006774181445068447,160,1500
non-targeting,YARS2,0.3686302787930168,0.004252527018547024,160,1500
non-targeting,NDUFB6,0.3707449862653638,0.002250539274077564,160,1500
non-targeting,MRPL36,0.38581139614805104,0.008089917630730265,160,1500
non-targeting,C19orf25,0.3685650081558733,0.0018515962970965497,160,1500
non-targeting,HAUS4,0.39836123016236735,0.006836793587190057,160,1500
non-targeting,GRWD1,0.3679683448363238,0.002937307785847595,160,1500
non-targeting,ELP2,0.3716906182492292,0.002334406697027254,160,1500
non-targeting,LTB4R2,0.3680853759980498,0.006222994978879768,160,1500
non-targeting,TSR1,0.38459478898701416,0.010039653386059577,160,1500
non-targeting,OR2A1,0.36633531464916025,0.0028584765318081383,160,1500
non-targeting,ATP6V1E1,0.37101735153959403,0.006963830874351324,160,1500
non-targeting,NDUFA2,0.43026204931510287,0.03411862312678672,160,1500
non-targeting,POLR1C,0.39476987167679,0.008477235406661971,160,1500
non-targeting,IPO9,0.37493221223519535,0.006477838193293587,160,1500
non-targeting,PPP4R2,0.37896891311228487,0.0011078903028595248,160,1500
non-targeting,PRC1,0.3682987474938747,0.005706504036404082,160,1500
non-targeting,KANSL3,0.40351226510892085,0.008103163191298854,160,1500
non-targeting,FASTKD5,0.3833993489156671,0.004569255874740006,160,1500
non-targeting,EIF3D,0.4715782009452205,0.017663128277116077,160,1500
non-targeting,GINS1,0.4654340700180143,0.024737955603917294,160,1500
non-targeting,POLR2C,0.49300801502179137,0.029887150411085295,160,1500
non-targeting,USF2,0.36862109615392613,0.005346566923036817,160,1500
non-targeting,PNKP,0.3631283193972289,0.004396556923285449,160,1500
non-targeting,HIST2H3D,0.36815200744085186,0.0024026265550938977,160,1500
non-targeting,YARS,0.37383849615214315,0.0055819186522428595,160,1500
non-targeting,RHOQ,0.36756477455611136,0.00711144847564216,160,1500
non-targeting,CWC15,0.46602039031513076,0.022076193845995684,160,1500
non-targeting,RPLP0,0.4407068838536386,0.020577734262132927,160,1500
non-targeting,RPL38,0.4767183619929699,0.01341366845189997,160,1500
non-targeting,ATRIP,0.3805104072435651,0.004940996641092445,160,1500
non-targeting,PPP2CA,0.37427867674390325,0.006176303632414905,160,1500
non-targeting,SNRPE,0.4827960660218764,0.03884433549583023,160,1500
non-targeting,NASP,0.3712310269066791,0.003802462028186279,160,1500
non-targeting,C16orf86,0.369061438553281,0.0044245573305843906,160,1500
non-targeting,COG6,0.3734621683504304,0.003978587075319944,160,1500
non-targeting,MMGT1,0.3667897721126779,0.00513769184934277,160,1500
non-targeting,GAPDH,0.37777172943510295,0.008358213124647372,160,1500
non-targeting,SBNO1,0.3724091026715654,0.004178192327900251,160,1500
non-targeting,ALG14,0.36583515578225845,0.00189650442379254,160,1500
non-targeting,DCUN1D5,0.4041566263820622,0.015316294413969145,160,1500
non-targeting,PTPMT1,0.37104828940532786,0.004310128098745388,160,1500
non-targeting,SPDYE2,0.3671229456256033,0.0013354968900385323,160,1500
non-targeting,VPS33A,0.3775691929427639,0.0010725159725640538,160,1500
non-targeting,NAA20,0.382502463031658,0.002109926568172263,160,1500
non-targeting,EXOC1,0.3654862616132627,0.0023531490052333447,160,1500
non-targeting,WDHD1,0.3768503820321713,0.0061946369792180945,160,1500
non-targeting,SMARCB1,0.37384055615728035,0.004915817502024139,160,1500
non-targeting,KRT10,0.3681200666330347,0.0028094449291753503,160,1500
non-targeting,SNRPD3,0.48018486212782285,0.01743379203685108,160,1500
non-targeting,PRKRIP1,0.36818484294325604,0.003842343147820326,160,1500
non-targeting,PRIM1,0.42629687208452705,0.018375640917248307,160,1500
non-targeting,GTF2E1,0.4053748689598128,0.017241337363688464,160,1500
non-targeting,AARS2,0.37340820559796567,0.004608821241193289,160,1500
non-targeting,RPS14,0.44236193097469023,0.017167953177714662,160,1500
non-targeting,ORC3,0.3696053037002621,0.005155876518010274,160,1500
non-targeting,POLR1B,0.5019628000564049,0.020669229928824306,160,1500
non-targeting,RPS4X,0.5539920029545018,0.01705879969210586,160,1500
non-targeting,SEC61A1,0.4094339551972338,0.009860395824287117,160,1500
non-targeting,SMC1A,0.5275506478173559,0.04173752272538685,160,1500
non-targeting,BRK1,0.37050166538768886,0.002441408983472209,160,1500
non-targeting,SRRM1,0.400115518369142,0.005709911259592105,160,1500
non-targeting,MAX,0.5329482546137971,0.024069183003307352,160,1500
non-targeting,MRPL18,0.38982160589907144,0.004978962659571806,160,1500
non-targeting,ACOT12,0.3687211226440054,0.0028813063251328735,160,1500
non-targeting,PPP1R12A,0.3704021245669711,0.0040646517330491716,160,1500
non-targeting,YJEFN3,0.36666737115509834,0.0028092873083501537,160,1500
non-targeting,MRPL45,0.3731271988926833,0.005076421771281242,160,1500
non-targeting,RSL24D1,0.41073249120333405,0.011232487438192267,160,1500
non-targeting,CSH2,0.3670296365355795,0.0033521224964894137,160,1500
non-targeting,TBCA,0.3726056266896921,0.003470245046315583,160,1500
non-targeting,SLC16A5,0.3795110981224613,0.005088406661083544,160,1500
non-targeting,EIF2B1,0.40485240145403856,0.009240692043227486,160,1500
non-targeting,WDR74,0.37943214710973516,0.012081245336228159,160,1500
non-targeting,KATNB1,0.36973702630672306,0.0030832567062979307,160,1500
non-targeting,RPS6,0.5488792867573529,0.028926640014102938,160,1500
non-targeting,TIMM13,0.40136722163435434,0.010703020169096421,160,1500
non-targeting,UNC45A,0.3704819776223891,0.005062751884153913,160,1500
non-targeting,CENPE,0.38971110290969296,0.007961502980692403,160,1500
non-targeting,ZNF506,0.370747928942736,0.0036167249580851537,160,1500
non-targeting,TSEN2,0.390591986742007,0.003113192112734396,160,1500
non-targeting,CCNL1,0.37336354996994653,0.003306030653749366,160,1500
non-targeting,VPS37C,0.3696226997868708,0.0017596927433753487,160,1500
non-targeting,CDC23,0.38785654183855883,0.00719430912690696,160,1500
non-targeting,UBE2M,0.36754854702097334,0.003753362575428125,160,1500
non-targeting,DDB1,0.3790169348779474,0.00490472478188528,160,1500
non-targeting,ELP5,0.3782300662971446,0.0029757763154922554,160,1500
non-targeting,ELOVL1,0.3677235150060283,0.002209360828961193,160,1500
non-targeting,RNF113A,0.4469797353979451,0.027987246016894677,160,1500
non-targeting,RNF8,0.366815011345235,0.002356711287305491,160,1500
non-targeting,NAA25,0.40038484456502915,0.023922329470210627,160,1500
non-targeting,TMEM240,0.3712636835490618,0.007569740806540727,160,1500
non-targeting,RACGAP1,0.3838949696213979,0.009659535341821554,160,1500
non-targeting,EIF5,0.38281767706962977,0.006657904505224798,160,1500
non-targeting,COA5,0.3712864516206408,0.005731739055274089,160,1500
non-targeting,MRPL3,0.3885592641832661,0.008877002874878893,160,1500
non-targeting,POLR3C,0.37541486684624414,0.004002362795865626,160,1500
non-targeting,ATP6AP2,0.3738404557253297,0.003525616422740786,160,1500
non-targeting,ERVW-1,0.36762521260283687,0.005716951891251813,160,1500
non-targeting,EEF1G,0.3986175575805726,0.010005325385269015,160,1500
non-targeting,CDC37,0.3709553628546839,0.005074083230104301,160,1500
non-targeting,RIOK2,0.4425566040796582,0.011383636000189646,160,1500
non-targeting,UBE2N,0.37226601573325546,0.005986839613808789,160,1500
non-targeting,BRF2,0.36827121507577265,0.0037175699241741786,160,1500
non-targeting,RPS27,0.472434952996789,0.020807310602280502,160,1500
non-targeting,SCAF1,0.39885233623792204,0.02454345469072222,160,1500
non-targeting,BUD13,0.42519232244916,0.027649886231124073,160,1500
non-targeting,DDX56,0.44631303406490286,0.009213872334989971,160,1500
non-targeting,FXN,0.3690943098859648,0.0024076343498700466,160,1500
non-targeting,USP36,0.37304680296440995,0.007068105466841909,160,1500
non-targeting,SRRM2,0.3894224749397129,0.01144237174917675,160,1500
non-targeting,KLF7,0.367819962596647,0.0038812942917467114,160,1500
non-targeting,CMPK1,0.3660361921192204,0.004316590247769951,160,1500
non-targeting,GTF2A2,0.4165569570699164,0.015967150241799427,160,1500
non-targeting,BCL2L1,0.3692962318804406,0.006740869893462836,160,1500
non-targeting,OLFML3,0.37099561723067237,0.004732897989968669,160,1500
non-targeting,CSNK1A1,0.3873544546539224,0.007778144888962669,160,1500
non-targeting,GRSF1,0.3869952534071225,0.012661740099318934,160,1500
non-targeting,SFSWAP,0.3912620139311782,0.007192257959632105,160,1500
non-targeting,UBA2,0.40114982753208767,0.004902019001959831,160,1500
non-targeting,NARS,0.4704529042826489,0.01682466488323214,160,1500
non-targeting,PCBP2,0.3691901727056797,0.003967405204069473,160,1500
non-targeting,HS6ST1,0.369746717141483,0.0033882703289321425,160,1500
non-targeting,TMA16,0.3804631656635259,0.008236017173930313,160,1500
non-targeting,PPP4C,0.3774861278955938,0.0032031083276485846,160,1500
non-targeting,CDC73,0.5104934071174405,0.0224499091399944,160,1500
non-targeting,MEX3A,0.37761933423565974,0.004132339709279273,160,1500
non-targeting,MRPL50,0.38089956125690516,0.004620253478295096,160,1500
non-targeting,HDAC7,0.4300241327152209,0.02987852388488385,160,1500
non-targeting,STIL,0.3797173343678728,0.0103604961918881,160,1500
non-targeting,SRP68,0.4104641464059385,0.012219501371781533,160,1500
non-targeting,RTCB,0.3760826747416027,0.005005155029554611,160,1500
non-targeting,MRPL35,0.3846090500848929,0.004248946081430052,160,1500
non-targeting,MRPL55,0.3848412485389335,0.0034149891465421085,160,1500
non-targeting,SDC1,0.3785170322261108,0.005808001665057176,160,1500
non-targeting,PSMA1,0.4000367661067198,0.00783462470078097,160,1500
non-targeting,DNMT1,0.3770001852978131,0.00539862796196173,160,1500
non-targeting,CYS1,0.373106107867209,0.0062042760769853616,160,1500
non-targeting,ALG13,0.37975840753151663,0.005520624096835776,160,1500
non-targeting,AKIRIN2,0.3832410217493779,0.005114028545851423,160,1500
non-targeting,C19orf53,0.3661893369325943,0.005155679886659571,160,1500
non-targeting,SNRNP200,0.4445778977908984,0.028173503706389054,160,1500
non-targeting,NDUFA6,0.37170272448106734,0.003557158888911311,160,1500
non-targeting,TWISTNB,0.5286870861586377,0.031360020028000465,160,1500
non-targeting,RABGGTB,0.36938271475168893,0.0029439677290233122,160,1500
non-targeting,GRB2,0.3753178338271596,0.0023549614434012884,160,1500
non-targeting,TARDBP,0.3739540928089397,0.004060450506606363,160,1500
non-targeting,POLE,0.4180018184880881,0.01574756151762612,160,1500
non-targeting,SNRNP35,0.400149147064532,0.010876910072893627,160,1500
non-targeting,DNM1L,0.38683160362292174,0.013198409246521704,160,1500
non-targeting,SRP9,0.3772135493075969,0.006151905631901782,160,1500
non-targeting,ACTB,0.3818591001628451,0.005626051232012453,160,1500
non-targeting,RPL15,0.489588950726089,0.02059835745856173,160,1500
non-targeting,KRTAP4-7,0.37103551411332825,0.006059772893886708,160,1500
non-targeting,SPCS3,0.37862362259883275,0.004224024613061107,160,1500
non-targeting,GAK,0.37094397301374515,0.006146100877583567,160,1500
non-targeting,GGPS1,0.3681329290203409,0.004943527148895698,160,1500
non-targeting,BRF1,0.3763863197599629,0.006238420938707034,160,1500
non-targeting,HMGCR,0.3713775006975397,0.006191161515837876,160,1500
non-targeting,UQCRQ,0.38636047738068313,0.0075720222318984625,160,1500
non-targeting,EDC4,0.36985031892108855,0.005475765290473821,160,1500
non-targeting,GTF3C5,0.3743844669606927,0.004225328441951851,160,1500
non-targeting,NDUFB4,0.37602680346299666,0.002605752246181105,160,1500
non-targeting,WTAP,0.3720240466708059,0.003875528811849302,160,1500
non-targeting,NSF,0.366875548279653,0.003075757401990097,160,1500
non-targeting,MRPS22,0.376595120555682,0.008272617606574694,160,1500
non-targeting,SOD1,0.37982511442962247,0.007896743595840224,160,1500
non-targeting,MRPL1,0.37327040883189677,0.005333946005542663,160,1500
non-targeting,VPS29,0.3963177513369117,0.009160950421725765,160,1500
non-targeting,FAF2,0.3658110344451161,0.00433745100860769,160,1500
non-targeting,CDC16,0.3760880954473298,0.005144372829644673,160,1500
non-targeting,SF3B1,0.3982070123020195,0.03362828917417974,160,1500
non-targeting,POLR3F,0.38378796847693564,0.010384111870277407,160,1500
non-targeting,COX7C,0.378744902247894,0.005889587891002775,160,1500
non-targeting,FOXL2,0.3676522541454369,0.004320345605509911,160,1500
non-targeting,HAUS3,0.36652847262128996,0.004307977371150324,160,1500
non-targeting,RPUSD3,0.3705390730765551,0.006269942208130459,160,1500
non-targeting,SRPRB,0.38967094084746556,0.004524301043386071,160,1500
non-targeting,IMP4,0.4687550243667914,0.0055779109854756405,160,1500
non-targeting,C6orf15,0.36906712244543505,0.0073176391919465514,160,1500
non-targeting,GMPPB,0.37094081769277887,0.0036845974194929204,160,1500
non-targeting,RPS10-NUDT3,0.44877744863550956,0.013283353824289426,160,1500
non-targeting,DPH2,0.37845553609923466,0.005090418041101398,160,1500
non-targeting,PSMG2,0.36758494762987803,0.003604028690145848,160,1500
non-targeting,UTP23,0.41718818742957886,0.01468957203022393,160,1500
non-targeting,TRAPPC3,0.3717041696925175,0.004538214294284766,160,1500
non-targeting,SLC35G6,0.3697428152165603,0.002636444511310397,160,1500
non-targeting,SARS2,0.3741413688326001,0.0019831836824846746,160,1500
non-targeting,MIOS,0.37860471093857695,0.005790551461342681,160,1500
non-targeting,CYCS,0.38141857719366873,0.003239017452012565,160,1500
non-targeting,ERCC3,0.38858533678042984,0.007292057529657049,160,1500
non-targeting,DDX55,0.38064682027144003,0.0060787558603552965,160,1500
non-targeting,TFDP1,0.3928340897591571,0.013641620609615311,160,1500
non-targeting,UFL1,0.37649908287570377,0.007287873121389875,160,1500
non-targeting,VHL,0.367095337595959,0.004401521477586853,160,1500
non-targeting,TIMM8A,0.36879804454481135,0.004177443470917075,160,1500
non-targeting,DAP3,0.3772551031642574,0.00443180472450613,160,1500
non-targeting,WAC,0.3760281538297518,0.0032108336025264885,160,1500
non-targeting,BANF1,0.3724950730275848,0.00571378630509264,160,1500
non-targeting,TEX10,0.40823344790762983,0.00752962970644475,160,1500
non-targeting,COQ4,0.37302596616345357,0.003801220422881689,160,1500
non-targeting,TFB2M,0.37464726629635914,0.008790743845791635,160,1500
non-targeting,METAP2,0.3970625323348961,0.006258698817161617,160,1500
non-targeting,TGS1,0.36849441944775563,0.0031406665649636304,160,1500
non-targeting,GBF1,0.45092100376037986,0.040376849899088386,160,1500
non-targeting,PXN,0.3770211447070527,0.006446978350899952,160,1500
non-targeting,FNBP4,0.37374414734369155,0.003208507395487457,160,1500
non-targeting,HNRNPH1,0.3964222872154246,0.006026705704011914,160,1500
non-targeting,GTF3C1,0.3724226514923816,0.0045061038320353105,160,1500
non-targeting,C1D,0.374020163894708,0.0030863599281485306,160,1500
non-targeting,MCM7,0.3747290411805025,0.008719875158053128,160,1500
non-targeting,ZBTB17,0.3928029636300855,0.012448684523979252,160,1500
non-targeting,PPP1CB,0.36574676338285583,0.0027488669426559615,160,1500
non-targeting,MKRN1,0.367380084965064,0.004533737582063214,160,1500
non-targeting,PGAM1,0.3849472328975021,0.004614796606298639,160,1500
non-targeting,CRCP,0.36567563426111577,0.0032527696100189416,160,1500
non-targeting,NDUFAB1,0.38192248224077435,0.0029415249335135434,160,1500
non-targeting,RPS3A,0.4398400215529831,0.02204968929245146,160,1500
non-targeting,HAUS5,0.38531121926739637,0.019857293145046435,160,1500
non-targeting,KIN,0.3944326847625131,0.01028830306595463,160,1500
non-targeting,HINFP,0.43113003747071055,0.01456311125440749,160,1500
non-targeting,TOP3A,0.37121980231417967,0.0018664882906805087,128,1500
non-targeting,SRSF1,0.43969592794159845,0.012136981059280131,128,1500
non-targeting,SNRPA1,0.45306601005021224,0.03640126086915759,128,1500
non-targeting,SGPP1,0.36919201000190194,0.004176489726665663,128,1500
non-targeting,NUP93,0.3669302094521041,0.00206372975905539,128,1500
non-targeting,WDR25,0.36618980081585445,0.0029242507321845593,128,1500
non-targeting,DDX23,0.4207534297776241,0.005507099125924887,128,1500
non-targeting,DICER1,0.3857475714133266,0.012816665110974259,128,1500
non-targeting,CCNB1,0.37616559614870937,0.00396533519583606,128,1500
non-targeting,ATP2A2,0.37402694575078665,0.004921620328705766,128,1500
non-targeting,MRPS28,0.37970273613102423,0.004892251616355984,128,1500
non-targeting,KANSL2,0.42819072199607966,0.017644151138174004,128,1500
non-targeting,PPIA,0.37170517651153273,0.002488994598464025,128,1500
non-targeting,RPL13A,0.37552288234648645,0.006096678077277999,128,1500
non-targeting,SEPHS2,0.3692400804504937,0.006994569591064355,128,1500
non-targeting,WDR75,0.4640087602947449,0.0348819345219572,128,1500
non-targeting,CFDP1,0.3718579975090658,0.003775610495622969,128,1500
non-targeting,CLTC,0.3831132004524937,0.007405732028706474,128,1500
non-targeting,LCE1C,0.3697534807576465,0.0028935327565497663,128,1500
non-targeting,ZNF492,0.3712833739104602,0.0036055765038206884,128,1500
non-targeting,VPS18,0.3668007576162505,0.0022701840653933,128,1500
non-targeting,LTBP3,0.3699924015638244,0.002650989280175478,128,1500
non-targeting,XRCC2,0.3697882434323011,0.009578252494734612,128,1500
non-targeting,TICRR,0.4189864136735588,0.005637433718171741,128,1500
non-targeting,PRIM2,0.45322339033442943,0.02714700316462432,128,1500
non-targeting,HIST1H2BM,0.3693845554442698,0.003478581668329484,128,1500
non-targeting,TRNP1,0.3673394785926476,0.0038264257566108188,128,1500
non-targeting,GTF2H2,0.3692312550881511,0.0023642525370448416,128,1500
non-targeting,GLI4,0.3690708977513645,0.000606323296928958,128,1500
non-targeting,POLG2,0.37198496633491385,0.003312291504165703,128,1500
non-targeting,NSUN4,0.36980437374001573,0.0016474696477218357,128,1500
non-targeting,DOHH,0.39063365712750064,0.0014182389668222577,128,1500
non-targeting,SMU1,0.4626991422175455,0.01834349607877678,128,1500
non-targeting,TLCD1,0.37294073743104544,0.005938866081052199,128,1500
non-targeting,MRPL38,0.3821101811339438,0.006259953668920649,128,1500
non-targeting,POLR2G,0.5576845815433327,0.04547540338076586,128,1500
non-targeting,SART3,0.4067028677158794,0.007233124280827544,128,1500
non-targeting,KCMF1,0.37207597616539967,0.0025899536894642243,128,1500
non-targeting,MAD2L1,0.3854227917802511,0.005043331971776802,128,1500
non-targeting,MRPL39,0.3912445164157515,0.007958556152303424,128,1500
non-targeting,NDUFB10,0.3720590468989097,0.004207387903045907,128,1500
non-targeting,DDX59,0.3753704737227126,0.0029198590259994547,128,1500
non-targeting,UPF2,0.4105056544306664,0.002959365993002972,128,1500
non-targeting,NUBP2,0.374748709220211,0.0024703388333963275,128,1500
non-targeting,XAB2,0.4519007969680383,0.04930246786510684,128,1500
non-targeting,NPEPPS,0.3753275573686679,0.00736054301515813,128,1500
non-targeting,DPM2,0.3672780168643426,0.005413721681039375,128,1500
non-targeting,MRPL53,0.3755833387251158,0.0028242909295670524,128,1500
non-targeting,CEP152,0.3861850836178879,0.016378317537029615,128,1500
non-targeting,SEC16A,0.37091897257130246,0.004867314461346605,128,1500
non-targeting,SLC39A10,0.3723198192900993,0.003657000841190133,128,1500
non-targeting,TUBGCP6,0.36748566386088843,0.0025194551422627327,128,1500
non-targeting,TRAPPC8,0.37676439490430214,0.005748315087504225,128,1500
non-targeting,SCFD1,0.3815262612918896,0.0069080523172065054,128,1500
non-targeting,PRELID1,0.38426653326637294,0.004722162443010813,128,1500
non-targeting,UBQLN4,0.38705719567171354,0.008171859719810277,128,1500
non-targeting,RPL36AL,0.3686044998592154,0.006693641422186161,128,1500
non-targeting,NUBP1,0.3752795088907539,0.005898940187779102,128,1500
non-targeting,CCT7,0.4427403669494939,0.015164179297051118,128,1500
non-targeting,UTP15,0.4798601284880152,0.014309944089454876,128,1500
non-targeting,PTBP1,0.39593062718412086,0.005850387013516109,128,1500
non-targeting,PTMA,0.38942221565679813,0.004303187547191333,128,1500
non-targeting,MRPS6,0.3733512958013978,0.005228238480707127,128,1500
non-targeting,SDE2,0.38593935972433685,0.012055212743122538,128,1500
non-targeting,PSME2,0.3687808245769545,0.004908230821309772,128,1500
non-targeting,TBP,0.3926900487402588,0.005826619806560748,128,1500
non-targeting,MED17,0.6217018114867506,0.05163554009694503,128,1500
non-targeting,CIAPIN1,0.3895514116266066,0.010523024601197473,128,1500
non-targeting,TTI1,0.44266666716220915,0.012160259617899748,128,1500
non-targeting,DDX5,0.3814106837073635,0.006612025736703952,128,1500
non-targeting,ZFP69B,0.37334982991696825,0.0018944745251304464,128,1500
non-targeting,CBX1,0.36782017075055606,0.005373017203119944,128,1500
non-targeting,INO80,0.4002495568152823,0.002015312117048267,128,1500
non-targeting,PSMC6,0.417922007767337,0.0262866372611547,128,1500
non-targeting,E2F6,0.37528463384490635,0.004686626923948712,128,1500
non-targeting,SRBD1,0.38627760394840505,0.015450527073769151,128,1500
non-targeting,IFITM2,0.3677869703196632,0.0023111368125014924,128,1500
non-targeting,MRPL33,0.3854601197912551,0.011099161569732554,128,1500
non-targeting,NBPF12,0.36599059097632985,0.0038461811123787193,128,1500
non-targeting,TADA3,0.39007849378486037,0.006532277837003044,128,1500
non-targeting,PRPF8,0.4029250394723964,0.00442536000880235,128,1500
non-targeting,SPATA5L1,0.3769657502744336,0.0012274118457318466,128,1500
non-targeting,RFC1,0.3948679481100576,0.00317068172681789,128,1500
non-targeting,RPL17,0.5758093457071433,0.03310114105786762,128,1500
non-targeting,NOP16,0.4255550561818121,0.004752822561993578,128,1500
non-targeting,HNRNPR,0.3724456817974877,0.004003485808621594,128,1500
non-targeting,SUGP1,0.39619286631924755,0.0017451649904536065,128,1500
non-targeting,LARS2,0.37008953939706657,0.005836444127744624,128,1500
non-targeting,CHTOP,0.3702676830207775,0.0075023140635852815,128,1500
non-targeting,LST1,0.3664528112299499,0.004061035359618685,128,1500
non-targeting,ESF1,0.3983928033453214,0.010621505233496907,128,1500
non-targeting,CWC25,0.36461295838990665,0.003935072676099384,128,1500
non-targeting,PKM,0.37395970638226544,0.004746200513871547,128,1500
non-targeting,ZNF763,0.3654569840119898,0.0012524706276784278,128,1500
non-targeting,RARS2,0.3777864089649122,0.003860945753061646,128,1500
non-targeting,GINS2,0.4188794544285117,0.01618160502603991,128,1500
non-targeting,PABPN1,0.42883505378293596,0.009804473363432516,128,1500
non-targeting,RPL26L1,0.37049915282883616,0.0070658808732005415,128,1500
non-targeting,ATP6V0B,0.3822765236556943,0.005066852452873814,128,1500
non-targeting,BRCA2,0.37611884154584924,0.0012755215315663098,128,1500
non-targeting,AHCY,0.3818045733142951,0.004102389167354328,128,1500
non-targeting,NOP10,0.38706461810416193,0.008289294579774164,128,1500
non-targeting,KCNA10,0.3684241993821429,0.0014492562430167112,128,1500
non-targeting,RBMX,0.39842711203135067,0.004711848841338354,128,1500
non-targeting,THOC3,0.400069634795581,0.00454467783813874,128,1500
non-targeting,MRPL2,0.3847032642430352,0.0041555688025769096,128,1500
non-targeting,CENPN,0.37159806470941575,0.004197649211589014,128,1500
non-targeting,ZCRB1,0.3849667666519325,0.004059558618102877,128,1500
non-targeting,TOE1,0.3778300338570619,0.0017561175784701248,128,1500
non-targeting,CCND1,0.3700137865540354,0.0046200440227922674,128,1500
non-targeting,GAR1,0.3771350565287928,0.005696335903976164,128,1500
non-targeting,INTS6,0.375623316073017,0.0033091065626003027,128,1500
non-targeting,DNM1,0.3714800899725728,0.00338801719588459,128,1500
non-targeting,MTG2,0.36803879125882394,0.0029100593090057316,128,1500
non-targeting,SNRPD1,0.5230642662967504,0.03091264622645144,128,1500
non-targeting,MRPS21,0.3809867790569755,0.005214481551700597,128,1500
non-targeting,ZNF335,0.38042756702695557,0.006012509039318772,128,1500
non-targeting,ZBTB11,0.3733662157185082,0.004469113087142718,128,1500
non-targeting,DOLK,0.37196503814287485,0.0061641591957563744,128,1500
non-targeting,RINT1,0.3849789864254398,0.004893679704879813,128,1500
